order_id,customer_id,order_date,order_amount,channel,campaign,product_category
O0002042,C100595,2025-06-22,31.75,Instagram,None,Home
O0002043,C100595,2025-02-06,39.87,Instagram,Welcome Promo,Fashion
O0002044,C100596,2024-12-23,19.59,Referral,None,Fashion
O0002045,C100596,2025-01-03,44.58,Referral,None,Fashion
O0002046,C100596,2025-06-04,74.33,Referral,Summer Sale,Electronics
O0002047,C100596,2025-05-15,81.66,Referral,Summer Sale,Beauty
O0002048,C100597,2025-09-02,23.43,Organic Search,None,Groceries
O0002049,C100597,2025-02-04,71.96,Organic Search,Welcome Promo,Beauty
O0002050,C100598,2024-07-06,69.39,Organic Search,None,Beauty
O0002051,C100598,2025-05-14,5.0,Organic Search,None,Electronics
O0002052,C100598,2025-01-17,35.89,Organic Search,Welcome Promo,Electronics
O0002053,C100598,2025-03-31,9.47,Organic Search,None,Groceries
O0002054,C100599,2024-08-19,63.73,Email,None,Fashion
O0002055,C100599,2025-02-05,10.21,Email,None,Home
O0002056,C100599,2024-10-12,60.03,Email,Welcome Promo,Beauty
O0002057,C100599,2024-09-07,17.1,Email,None,Groceries
O0002058,C100599,2024-09-11,5.0,Email,None,Fashion
O0002059,C100599,2024-11-29,41.44,Email,None,Groceries
O0002060,C100600,2025-03-06,86.53,Organic Search,None,Home
O0002061,C100600,2025-01-22,44.12,Organic Search,None,Home
O0002062,C100600,2024-10-07,50.43,Organic Search,Summer Sale,Electronics
O0002063,C100600,2024-07-21,5.0,Organic Search,None,Groceries
O0002064,C100600,2025-01-30,86.27,Organic Search,None,Groceries
O0002065,C100600,2024-12-01,30.39,Organic Search,Welcome Promo,Fashion
O0002066,C100600,2025-03-28,21.16,Organic Search,None,Fashion
O0002067,C100601,2025-03-14,73.01,Referral,Welcome Promo,Electronics
O0002068,C100601,2025-04-05,25.49,Referral,None,Groceries
O0002069,C100601,2025-01-08,59.64,Referral,None,Fashion
O0002070,C100601,2024-12-20,72.05,Referral,Black Friday,Electronics
O0002071,C100601,2025-01-01,53.49,Referral,Welcome Promo,Home
O0002072,C100602,2025-03-30,16.71,Organic Search,Welcome Promo,Home
O0002073,C100602,2024-10-11,5.0,Organic Search,None,Home
O0002074,C100603,2024-10-14,37.85,Referral,None,Home
O0002075,C100603,2024-08-24,60.35,Referral,None,Beauty
O0002076,C100603,2024-06-29,71.29,Referral,None,Groceries
O0002077,C100604,2025-02-08,5.0,Organic Search,None,Electronics
O0002078,C100604,2025-04-24,43.02,Organic Search,None,Groceries
O0002079,C100604,2024-10-31,59.64,Organic Search,Welcome Promo,Beauty
O0002080,C100604,2024-07-30,82.58,Organic Search,Welcome Promo,Electronics
O0002081,C100606,2024-09-08,15.19,Organic Search,Summer Sale,Groceries
O0002082,C100606,2025-01-12,5.0,Organic Search,None,Electronics
O0002083,C100606,2024-12-05,82.27,Organic Search,Summer Sale,Beauty
O0002084,C100607,2025-03-23,51.59,Email,Welcome Promo,Beauty
O0002085,C100607,2025-04-17,64.26,Email,Welcome Promo,Fashion
O0002086,C100608,2025-05-28,38.86,Organic Search,Welcome Promo,Home
O0002087,C100608,2024-11-16,59.72,Organic Search,None,Home
O0002088,C100608,2024-11-29,56.96,Organic Search,None,Electronics
O0002089,C100608,2025-01-29,24.64,Organic Search,Welcome Promo,Fashion
O0002090,C100609,2025-03-02,104.22,Instagram,None,Electronics
O0002091,C100609,2025-03-09,39.81,Instagram,Summer Sale,Groceries
O0002092,C100609,2025-05-22,78.8,Instagram,None,Groceries
O0002093,C100610,2024-12-19,57.08,Email,None,Electronics
O0002094,C100610,2025-03-05,83.05,Email,Welcome Promo,Beauty
O0002095,C100610,2024-09-05,40.34,Email,Referral Bonus,Fashion
O0002096,C100610,2025-01-09,37.39,Email,None,Fashion
O0002097,C100610,2025-01-07,55.14,Email,Summer Sale,Groceries
O0002098,C100611,2025-03-25,99.01,Facebook Ads,None,Home
O0002099,C100611,2025-07-19,25.02,Facebook Ads,Summer Sale,Beauty
O0002100,C100611,2025-05-18,14.27,Facebook Ads,Referral Bonus,Beauty
O0002101,C100612,2024-12-19,51.26,Instagram,Welcome Promo,Electronics
O0002102,C100612,2025-07-12,39.77,Instagram,Welcome Promo,Beauty
O0002103,C100612,2024-11-28,68.88,Instagram,None,Home
O0002104,C100612,2025-06-13,34.37,Instagram,None,Fashion
O0002105,C100612,2025-06-16,50.63,Instagram,Referral Bonus,Fashion
O0002106,C100614,2025-08-16,22.14,Referral,None,Electronics
O0002107,C100614,2025-08-12,68.59,Referral,Summer Sale,Groceries
O0002108,C100614,2025-08-13,84.12,Referral,Referral Bonus,Groceries
O0002109,C100614,2025-06-07,5.0,Referral,Referral Bonus,Beauty
O0002110,C100615,2025-09-27,49.45,Facebook Ads,Welcome Promo,Groceries
O0002111,C100617,2024-10-30,34.68,Facebook Ads,None,Electronics
O0002112,C100617,2024-12-11,13.84,Facebook Ads,Welcome Promo,Electronics
O0002113,C100617,2024-06-24,34.79,Facebook Ads,None,Home
O0002114,C100617,2025-02-02,32.8,Facebook Ads,Summer Sale,Home
O0002115,C100617,2024-11-19,59.08,Facebook Ads,None,Home
O0002116,C100617,2024-12-13,6.73,Facebook Ads,None,Groceries
O0002117,C100618,2025-05-04,81.98,Instagram,Welcome Promo,Electronics
O0002118,C100618,2025-05-31,51.13,Instagram,None,Fashion
O0002119,C100618,2025-05-10,47.65,Instagram,None,Fashion
O0002120,C100618,2025-05-18,47.83,Instagram,Summer Sale,Beauty
O0002121,C100618,2025-08-02,19.94,Instagram,None,Beauty
O0002122,C100618,2025-07-01,58.22,Instagram,Summer Sale,Groceries
O0002123,C100620,2024-07-13,80.93,Instagram,None,Home
O0002124,C100620,2025-03-07,89.97,Instagram,Welcome Promo,Electronics
O0002125,C100620,2024-07-24,38.92,Instagram,None,Groceries
O0002126,C100621,2025-05-02,77.82,Organic Search,None,Groceries
O0002127,C100621,2024-08-27,69.56,Organic Search,Summer Sale,Groceries
O0002128,C100621,2024-10-27,18.16,Organic Search,Welcome Promo,Fashion
O0002129,C100622,2024-12-24,46.16,Instagram,None,Fashion
O0002130,C100622,2024-11-04,65.23,Instagram,Welcome Promo,Beauty
O0002131,C100622,2025-01-05,59.09,Instagram,None,Groceries
O0002132,C100622,2025-01-08,5.0,Instagram,Welcome Promo,Groceries
O0002133,C100622,2024-11-29,32.89,Instagram,None,Home
O0002134,C100622,2024-10-31,74.96,Instagram,None,Beauty
O0002135,C100622,2024-12-11,46.6,Instagram,None,Fashion
O0002136,C100624,2025-09-18,34.64,Organic Search,None,Groceries
O0002137,C100624,2025-06-16,22.28,Organic Search,Welcome Promo,Groceries
O0002138,C100624,2025-04-30,53.51,Organic Search,None,Electronics
O0002139,C100624,2025-01-15,68.14,Organic Search,None,Home
O0002140,C100624,2025-01-02,31.48,Organic Search,None,Groceries
O0002141,C100625,2025-09-06,28.07,Facebook Ads,None,Beauty
O0002142,C100625,2025-05-20,35.13,Facebook Ads,Welcome Promo,Electronics
O0002143,C100625,2024-11-15,74.29,Facebook Ads,None,Groceries
O0002144,C100625,2025-04-09,15.7,Facebook Ads,None,Home
O0002145,C100627,2025-02-08,100.15,Instagram,None,Home
O0002146,C100627,2025-06-28,51.11,Instagram,None,Electronics
O0002147,C100627,2025-03-25,72.36,Instagram,Welcome Promo,Groceries
O0002148,C100627,2025-03-21,46.03,Instagram,None,Groceries
O0002149,C100627,2025-03-25,39.89,Instagram,None,Home
O0002150,C100628,2025-01-06,59.55,Organic Search,Referral Bonus,Home
O0002151,C100628,2024-07-25,65.15,Organic Search,None,Beauty
O0002152,C100628,2024-09-17,20.92,Organic Search,None,Fashion
O0002153,C100629,2024-12-01,5.0,Instagram,Summer Sale,Beauty
O0002154,C100629,2024-07-09,5.0,Instagram,Black Friday,Groceries
O0002155,C100629,2025-04-04,5.0,Instagram,None,Home
O0002156,C100629,2024-12-15,26.14,Instagram,None,Fashion
O0002157,C100630,2025-04-14,79.65,Email,None,Home
O0002158,C100630,2025-02-22,62.37,Email,Welcome Promo,Groceries
O0002159,C100631,2025-07-18,29.71,Referral,None,Fashion
O0002160,C100631,2025-09-05,74.76,Referral,Welcome Promo,Beauty
O0002161,C100631,2025-09-08,74.69,Referral,None,Beauty
O0002162,C100631,2025-09-11,53.58,Referral,None,Electronics
O0002163,C100631,2025-08-17,88.79,Referral,Black Friday,Groceries
O0002164,C100631,2025-07-17,110.96,Referral,Welcome Promo,Home
O0002165,C100632,2025-06-06,100.87,Facebook Ads,None,Groceries
O0002166,C100632,2025-05-23,71.42,Facebook Ads,None,Electronics
O0002167,C100632,2025-06-08,49.84,Facebook Ads,None,Beauty
O0002168,C100632,2024-11-01,48.33,Facebook Ads,Black Friday,Home
O0002169,C100632,2025-05-24,54.19,Facebook Ads,None,Electronics
O0002170,C100632,2025-03-09,107.99,Facebook Ads,None,Fashion
O0002171,C100632,2024-11-12,15.2,Facebook Ads,None,Fashion
O0002172,C100633,2025-04-20,41.14,Email,None,Fashion
O0002173,C100634,2025-07-29,35.84,Direct,Summer Sale,Groceries
O0002174,C100634,2024-09-17,92.07,Direct,Welcome Promo,Beauty
O0002175,C100635,2025-04-15,51.6,Organic Search,None,Groceries
O0002176,C100635,2025-01-28,5.0,Organic Search,None,Groceries
O0002177,C100635,2024-09-06,18.0,Organic Search,Welcome Promo,Electronics
O0002178,C100636,2025-01-30,57.26,Referral,Summer Sale,Fashion
O0002179,C100636,2025-02-20,26.07,Referral,None,Beauty
O0002180,C100636,2025-02-12,78.17,Referral,None,Groceries
O0002181,C100637,2024-11-26,53.97,Organic Search,None,Fashion
O0002182,C100637,2024-08-15,136.72,Organic Search,None,Electronics
O0002183,C100637,2024-12-08,57.77,Organic Search,None,Home
O0002184,C100638,2025-05-09,5.0,Direct,Welcome Promo,Beauty
O0002185,C100638,2024-07-15,52.17,Direct,Welcome Promo,Groceries
O0002186,C100638,2024-11-09,9.85,Direct,Black Friday,Groceries
O0002187,C100639,2024-09-19,85.68,Direct,Welcome Promo,Beauty
O0002188,C100639,2025-04-09,69.54,Direct,Welcome Promo,Beauty
O0002189,C100639,2025-07-04,46.22,Direct,None,Electronics
O0002190,C100639,2025-03-06,75.59,Direct,None,Beauty
O0002191,C100640,2024-08-17,30.03,Instagram,Welcome Promo,Fashion
O0002192,C100640,2025-03-31,5.0,Instagram,Summer Sale,Beauty
O0002193,C100640,2024-11-08,69.17,Instagram,None,Fashion
O0002194,C100640,2024-09-04,19.04,Instagram,Summer Sale,Groceries
O0002195,C100641,2025-04-02,67.59,Email,Summer Sale,Fashion
O0002196,C100641,2024-12-10,44.61,Email,Welcome Promo,Beauty
O0002197,C100641,2025-04-16,46.32,Email,None,Groceries
O0002198,C100641,2025-01-22,77.51,Email,None,Beauty
O0002199,C100641,2025-05-19,44.74,Email,None,Home
O0002200,C100641,2024-11-16,55.25,Email,None,Electronics
O0002201,C100641,2025-01-01,28.36,Email,Referral Bonus,Groceries
O0002202,C100641,2025-05-15,50.02,Email,None,Groceries
O0002203,C100642,2024-12-06,26.83,Instagram,None,Beauty
O0002204,C100642,2024-10-18,37.92,Instagram,Summer Sale,Fashion
O0002205,C100642,2024-11-20,106.9,Instagram,None,Fashion
O0002206,C100642,2024-12-05,28.64,Instagram,None,Groceries
O0002207,C100642,2024-09-17,83.84,Instagram,None,Beauty
O0002208,C100644,2025-08-04,82.9,Organic Search,Welcome Promo,Electronics
O0002209,C100644,2025-03-20,5.0,Organic Search,None,Electronics
O0002210,C100644,2024-10-23,58.39,Organic Search,Welcome Promo,Electronics
O0002211,C100644,2024-09-26,79.68,Organic Search,Referral Bonus,Beauty
O0002212,C100644,2025-08-24,76.3,Organic Search,None,Home
O0002213,C100645,2025-08-14,91.63,Email,None,Fashion
O0002214,C100645,2025-06-25,66.29,Email,Summer Sale,Home
O0002215,C100645,2025-09-08,71.67,Email,Summer Sale,Fashion
O0002216,C100646,2025-02-06,58.72,Organic Search,None,Fashion
O0002217,C100647,2025-04-07,60.16,Email,Welcome Promo,Groceries
O0002218,C100647,2025-04-28,50.48,Email,None,Home
O0002219,C100647,2025-01-23,29.08,Email,None,Electronics
O0002220,C100647,2025-02-09,9.85,Email,None,Groceries
O0002221,C100648,2025-04-13,57.33,Email,None,Home
O0002222,C100648,2025-03-29,112.88,Email,None,Electronics
O0002223,C100648,2025-04-05,99.86,Email,None,Groceries
O0002224,C100648,2025-06-28,35.26,Email,None,Beauty
O0002225,C100648,2025-07-03,18.38,Email,Referral Bonus,Groceries
O0002226,C100648,2025-06-29,39.2,Email,None,Fashion
O0002227,C100649,2025-07-17,86.8,Facebook Ads,None,Home
O0002228,C100650,2024-10-07,62.8,Organic Search,Welcome Promo,Electronics
O0002229,C100650,2024-12-13,79.73,Organic Search,Black Friday,Beauty
O0002230,C100650,2025-02-17,82.84,Organic Search,None,Groceries
O0002231,C100652,2025-03-25,72.01,Referral,None,Home
O0002232,C100652,2024-12-03,59.66,Referral,Welcome Promo,Groceries
O0002233,C100653,2025-02-14,30.72,Referral,None,Fashion
O0002234,C100653,2025-08-16,44.35,Referral,None,Home
O0002235,C100653,2025-02-10,48.52,Referral,None,Electronics
O0002236,C100653,2025-06-07,43.04,Referral,None,Fashion
O0002237,C100653,2025-05-11,92.35,Referral,None,Home
O0002238,C100654,2025-06-17,45.02,Organic Search,None,Groceries
O0002239,C100654,2025-03-26,64.21,Organic Search,None,Groceries
O0002240,C100654,2025-03-25,31.49,Organic Search,None,Beauty
O0002241,C100654,2025-05-22,73.4,Organic Search,None,Groceries
O0002242,C100654,2025-04-29,30.22,Organic Search,Welcome Promo,Groceries
O0002243,C100655,2024-08-03,53.54,Direct,None,Groceries
O0002244,C100655,2025-02-15,77.81,Direct,None,Home
O0002245,C100655,2025-01-26,40.87,Direct,Black Friday,Electronics
O0002246,C100656,2024-12-26,27.94,Instagram,Black Friday,Beauty
O0002247,C100656,2024-10-19,64.68,Instagram,None,Fashion
O0002248,C100656,2024-12-18,5.62,Instagram,None,Home
O0002249,C100656,2024-11-10,134.66,Instagram,None,Fashion
O0002250,C100657,2025-03-10,24.21,Referral,None,Beauty
O0002251,C100657,2025-05-27,67.29,Referral,None,Beauty
O0002252,C100657,2025-02-12,5.0,Referral,None,Home
O0002253,C100658,2025-05-26,102.41,Referral,None,Fashion
O0002254,C100658,2025-01-07,25.17,Referral,None,Beauty
O0002255,C100658,2025-03-25,41.37,Referral,Welcome Promo,Groceries
O0002256,C100660,2025-01-26,42.28,Facebook Ads,None,Groceries
O0002257,C100660,2024-10-17,51.46,Facebook Ads,None,Groceries
O0002258,C100660,2025-03-12,63.77,Facebook Ads,None,Groceries
O0002259,C100660,2024-11-21,52.09,Facebook Ads,Welcome Promo,Home
O0002260,C100660,2024-10-27,31.79,Facebook Ads,None,Fashion
O0002261,C100660,2024-11-04,69.18,Facebook Ads,Welcome Promo,Groceries
O0002262,C100661,2026-08-10,76.79,Instagram,Black Friday,Beauty
O0002263,C100661,2026-08-10,34.57,Instagram,None,Home
O0002264,C100661,2026-08-10,77.31,Instagram,Black Friday,Fashion
O0002265,C100661,2026-08-10,5.0,Instagram,None,Electronics
O0002266,C100661,2026-08-10,102.9,Instagram,Summer Sale,Fashion
O0002267,C100662,2025-04-21,22.95,Direct,None,Home
O0002268,C100663,2024-08-26,48.82,Instagram,Black Friday,Beauty
O0002269,C100663,2025-01-22,36.75,Instagram,None,Home
O0002270,C100663,2024-08-09,10.47,Instagram,Summer Sale,Fashion
O0002271,C100664,2024-11-10,54.8,Direct,None,Fashion
O0002272,C100664,2024-10-24,80.49,Direct,Black Friday,Home
O0002273,C100665,2025-03-04,26.85,Email,Welcome Promo,Home
O0002274,C100665,2024-10-27,23.66,Email,Summer Sale,Fashion
O0002275,C100665,2025-04-07,57.12,Email,Welcome Promo,Fashion
O0002276,C100665,2024-06-14,58.81,Email,Summer Sale,Electronics
O0002277,C100665,2024-10-16,55.56,Email,None,Groceries
O0002278,C100665,2024-12-05,18.4,Email,None,Groceries
O0002279,C100665,2025-06-20,117.27,Email,Summer Sale,Home
O0002280,C100666,2024-11-23,53.42,Organic Search,Referral Bonus,Electronics
O0002281,C100666,2025-07-02,83.22,Organic Search,None,Home
O0002282,C100667,2025-02-24,35.49,Direct,None,Home
O0002283,C100667,2025-07-04,86.99,Direct,None,Fashion
O0002284,C100667,2024-09-07,54.93,Direct,Welcome Promo,Electronics
O0002285,C100668,2025-08-24,58.61,Organic Search,None,Electronics
O0002286,C100668,2025-04-29,51.83,Organic Search,None,Beauty
O0002287,C100668,2025-04-17,25.87,Organic Search,Welcome Promo,Fashion
O0002288,C100672,2024-10-06,21.89,Email,Welcome Promo,Home
O0002289,C100672,2024-10-29,70.25,Email,None,Groceries
O0002290,C100672,2025-05-24,21.18,Email,None,Groceries
O0002291,C100672,2024-09-10,69.18,Email,Referral Bonus,Fashion
O0002292,C100673,2025-06-17,51.18,Email,Summer Sale,Home
O0002293,C100673,2024-10-24,49.4,Email,None,Beauty
O0002294,C100674,2025-01-31,54.05,Email,None,Fashion
O0002295,C100674,2025-03-06,63.81,Email,Welcome Promo,Electronics
O0002296,C100676,2024-12-17,32.29,Organic Search,Summer Sale,Beauty
O0002297,C100676,2024-10-22,65.06,Organic Search,None,Groceries
O0002298,C100676,2025-01-22,25.87,Organic Search,Summer Sale,Fashion
O0002299,C100676,2025-01-24,5.0,Organic Search,Black Friday,Fashion
O0002300,C100677,2024-11-07,90.29,Instagram,Welcome Promo,Beauty
O0002301,C100677,2024-11-20,49.42,Instagram,None,Electronics
O0002302,C100677,2024-09-01,64.6,Instagram,Welcome Promo,Fashion
O0002303,C100677,2025-08-15,26.86,Instagram,Referral Bonus,Electronics
O0002304,C100677,2024-10-19,74.55,Instagram,Referral Bonus,Groceries
O0002305,C100677,2025-05-04,36.42,Instagram,None,Fashion
O0002306,C100678,2026-02-27,34.34,Organic Search,Welcome Promo,Home
O0002307,C100678,2026-02-27,55.1,Organic Search,None,Beauty
O0002308,C100678,2026-02-27,51.83,Organic Search,None,Home
O0002309,C100678,2026-02-27,60.36,Organic Search,None,Groceries
O0002310,C100678,2026-02-27,51.6,Organic Search,Welcome Promo,Home
O0002311,C100679,2025-10-11,61.95,Facebook Ads,None,Home
O0002312,C100679,2025-05-10,54.05,Facebook Ads,Summer Sale,Home
O0002313,C100679,2025-10-12,68.88,Facebook Ads,None,Beauty
O0002314,C100680,2025-07-16,58.5,Referral,Welcome Promo,Home
O0002315,C100681,2025-07-13,113.84,Direct,None,Electronics
O0002316,C100681,2024-09-06,51.87,Direct,Referral Bonus,Fashion
O0002317,C100681,2024-11-23,48.66,Direct,Referral Bonus,Beauty
O0002318,C100681,2024-11-17,18.94,Direct,Welcome Promo,Electronics
O0002319,C100681,2025-08-22,31.91,Direct,Welcome Promo,Fashion
O0002320,C100681,2024-08-15,59.34,Direct,None,Home
O0002321,C100682,2025-05-22,5.0,Facebook Ads,None,Home
O0002322,C100682,2025-05-08,48.83,Facebook Ads,None,Electronics
O0002323,C100682,2025-01-16,71.93,Facebook Ads,Welcome Promo,Home
O0002324,C100682,2025-01-30,45.52,Facebook Ads,Welcome Promo,Groceries
O0002325,C100682,2024-12-25,29.73,Facebook Ads,None,Electronics
O0002326,C100682,2025-04-04,27.56,Facebook Ads,None,Fashion
O0002327,C100682,2024-10-07,40.76,Facebook Ads,None,Beauty
O0002328,C100683,2025-06-13,38.01,Email,Summer Sale,Groceries
O0002329,C100683,2025-03-05,50.44,Email,Summer Sale,Electronics
O0002330,C100683,2025-06-02,44.27,Email,None,Home
O0002331,C100683,2025-07-23,39.42,Email,None,Home
O0002332,C100683,2025-03-13,16.7,Email,None,Home
O0002333,C100683,2025-10-06,65.39,Email,None,Groceries
O0002334,C100683,2025-07-31,44.99,Email,None,Home
O0002335,C100684,2025-10-24,5.0,Organic Search,None,Home
O0002336,C100684,2025-10-06,57.45,Organic Search,None,Home
O0002337,C100684,2025-09-28,45.34,Organic Search,None,Beauty
O0002338,C100684,2025-10-01,29.52,Organic Search,Black Friday,Electronics
O0002339,C100685,2025-01-07,83.28,Email,Welcome Promo,Home
O0002340,C100685,2024-12-19,78.47,Email,None,Groceries
O0002341,C100685,2024-12-02,51.29,Email,None,Groceries
O0002342,C100685,2025-01-07,90.01,Email,Welcome Promo,Home
O0002343,C100685,2025-04-21,80.27,Email,Welcome Promo,Home
O0002344,C100685,2025-06-23,74.46,Email,None,Fashion
O0002345,C100686,2024-12-24,84.81,Direct,None,Beauty
O0002346,C100686,2025-02-21,11.47,Direct,None,Fashion
O0002347,C100686,2025-03-10,129.45,Direct,Black Friday,Groceries
O0002348,C100686,2025-05-09,26.05,Direct,None,Fashion
O0002349,C100687,2025-04-04,24.74,Instagram,Summer Sale,Groceries
O0002350,C100687,2024-10-10,49.25,Instagram,Summer Sale,Home
O0002351,C100687,2024-06-24,40.14,Instagram,Summer Sale,Beauty
O0002352,C100687,2024-10-29,79.92,Instagram,Welcome Promo,Beauty
O0002353,C100688,2025-08-03,38.44,Facebook Ads,None,Groceries
O0002354,C100688,2025-03-27,69.9,Facebook Ads,None,Home
O0002355,C100688,2025-02-18,50.42,Facebook Ads,Welcome Promo,Electronics
O0002356,C100688,2025-04-16,87.83,Facebook Ads,None,Home
O0002357,C100689,2024-08-25,45.71,Email,None,Home
O0002358,C100689,2025-03-28,108.4,Email,Welcome Promo,Groceries
O0002359,C100689,2025-08-13,47.5,Email,Welcome Promo,Electronics
O0002360,C100690,2024-12-10,31.73,Organic Search,None,Groceries
O0002361,C100690,2024-07-21,43.64,Organic Search,Referral Bonus,Groceries
O0002362,C100690,2024-12-24,16.94,Organic Search,None,Electronics
O0002363,C100691,2024-12-27,5.0,Instagram,None,Home
O0002364,C100691,2024-12-08,69.45,Instagram,None,Electronics
O0002365,C100691,2025-02-06,57.16,Instagram,None,Home
O0002366,C100691,2024-11-14,50.1,Instagram,None,Electronics
O0002367,C100691,2024-11-10,29.6,Instagram,Welcome Promo,Electronics
